Wrist_x,Wrist_y,Wrist_z,Palm_x,Palm_y,Palm_z,thumb_base_x,thumb_base_y,thumb_base_z,thumb_first_joint_x,thumb_first_joint_y,thumb_first_joint_z,thumb_second_joint_x,thumb_second_joint_y,thumb_second_joint_z,thumb_tip_x,thumb_tip_y,thumb_tip_z,index_base_x,index_base_y,index_base_z,index_first_joint_x,index_first_joint_y,index_first_joint_z,index_second_joint_x,index_second_joint_y,index_second_joint_z,index_tip_x,index_tip_y,index_tip_z,middle_base_x,middle_base_y,middle_base_z,middle_first_joint_x,middle_first_joint_y,middle_first_joint_z,middle_second_joint_x,middle_second_joint_y,middle_second_joint_z,middle_tip_x,middle_tip_y,middle_tip_z,ring_base_x,ring_base_y,ring_base_z,ring_first_joint_x,ring_first_joint_y,ring_first_joint_z,ring_second_joint_x,ring_second_joint_y,ring_second_joint_z,ring_tip_x,ring_tip_y,ring_tip_z,pinky_base_x,pinky_base_y,pinky_base_z,pinky_first_joint_x,pinky_first_joint_y,pinky_first_joint_z,pinky_second_joint_x,pinky_second_joint_y,pinky_second_joint_z,pinky_tip_x,pinky_tip_y,pinky_tip_z
0.37785925,-0.27839365,0.384972,0.34027823,-0.22691276,0.350923,0.33974297,-0.26228463,0.366647,0.31185797,-0.24720946,0.334668,0.28848849,-0.23066591,0.306899,0.27322811,-0.20795241,0.288308,0.27072504,-0.16382924,0.302643,0.24574079,-0.15279851,0.26453,0.23338925,-0.1460242,0.245474,0.22656753,-0.1468426,0.22815,0.30130991,-0.16445949,0.312557,0.28326796,-0.15802172,0.272238,0.29477246,-0.18716187,0.281429,0.30527561,-0.20069517,0.298898,0.3294208,-0.16857416,0.323046,0.3050163,-0.15567268,0.282554,0.29221571,-0.16258462,0.261837,0.28493673,-0.16608702,0.257322,0.37019834,-0.18232843,0.340173,0.34176898,-0.18775916,0.305175,0.3431331,-0.20625875,0.310356,0.35221572,-0.21613427,0.324683
0.37551796,-0.28415162,0.383242,0.34097709,-0.23054842,0.35031,0.33642236,-0.26656432,0.36447,0.31054956,-0.24944641,0.332044,0.28700211,-0.23013207,0.303972,0.27127355,-0.20724252,0.28561,0.27000617,-0.16575001,0.302343,0.24690637,-0.15424553,0.26457,0.235394,-0.14785382,0.245683,0.22900834,-0.15122161,0.228513,0.30165893,-0.1675673,0.313204,0.28355822,-0.16252272,0.273819,0.2972038,-0.19211793,0.283277,0.30772295,-0.20450221,0.300492,0.33084076,-0.17381318,0.324395,0.31116463,-0.16646283,0.28445,0.29624641,-0.17184101,0.264013,0.2872433,-0.17000864,0.259804,0.37186868,-0.18739541,0.342213,0.34458511,-0.19034812,0.307734,0.34633724,-0.20879493,0.313092,0.35553878,-0.21906398,0.327304
0.37178167,-0.28519102,0.380334,0.34508895,-0.2363042,0.353853,0.33676642,-0.26788746,0.364293,0.3129845,-0.25238735,0.334337,0.29174838,-0.23467982,0.308651,0.27883356,-0.21650066,0.291622,0.28046455,-0.17504191,0.314133,0.26610385,-0.17422256,0.280958,0.25935486,-0.17266028,0.264697,0.25545773,-0.17780093,0.249915,0.31198208,-0.17603462,0.324015,0.30003923,-0.17341446,0.289783,0.320573,-0.20845674,0.305283,0.33137183,-0.22294754,0.322531,0.34056923,-0.18035165,0.333958,0.32684548,-0.17659383,0.299008,0.3154703,-0.18434751,0.281126,0.3118473,-0.1883329,0.282242,0.37969483,-0.19268736,0.349417,0.35688702,-0.20060913,0.318809,0.36367206,-0.2217919,0.328203,0.3735665,-0.23301824,0.342617
0.37372332,-0.28812899,0.3824,0.34759791,-0.24119805,0.357117,0.33901517,-0.27092534,0.366828,0.31678396,-0.25736415,0.337392,0.29676852,-0.23926398,0.312752,0.284065,-0.2202081,0.296733,0.28456154,-0.18135461,0.318882,0.27062394,-0.17822286,0.286618,0.26393439,-0.176913,0.270573,0.26003973,-0.18248249,0.255985,0.31598617,-0.18264709,0.328629,0.30519179,-0.17728548,0.295442,0.32674559,-0.21342859,0.311743,0.3374869,-0.22830037,0.328865,0.34438418,-0.18719116,0.338379,0.33116246,-0.18297623,0.304425,0.32036877,-0.19101443,0.287054,0.31822308,-0.19413163,0.288962,0.3830521,-0.19974808,0.353446,0.36092162,-0.20773281,0.323641,0.3683004,-0.22897505,0.333575,0.37872345,-0.23938557,0.347917
0.37705475,-0.2942979,0.385141,0.35105173,-0.2465807,0.362265,0.34302093,-0.27836303,0.370749,0.32051018,-0.26200862,0.342655,0.3005416,-0.24331192,0.31834,0.28853856,-0.22447175,0.302431,0.29014245,-0.18751841,0.327303,0.27711713,-0.18584794,0.297044,0.2710179,-0.18541469,0.28207,0.26076701,-0.19425689,0.268457,0.32130321,-0.18906259,0.336489,0.31027451,-0.18548839,0.305453,0.33434582,-0.22359049,0.323364,0.34804679,-0.23829348,0.340213,0.34928251,-0.19376568,0.345614,0.33706922,-0.19103261,0.313804,0.32782882,-0.19998895,0.29753,0.329357,-0.20437607,0.301072,0.38702605,-0.20639478,0.359609,0.36550336,-0.21525744,0.331519,0.37403578,-0.23725388,0.342546,0.38614881,-0.24777261,0.356707
0.38298905,-0.29780617,0.391288,0.35578228,-0.25141056,0.369182,0.34913859,-0.28471885,0.376805,0.32604883,-0.26659022,0.348687,0.30423573,-0.2482017,0.32389,0.29038692,-0.23014176,0.308684,0.28889871,-0.19619569,0.334698,0.27860137,-0.19016886,0.304842,0.26951113,-0.19368278,0.289914,0.27553024,-0.21292242,0.293126,0.32318723,-0.19459988,0.344273,0.31179613,-0.1915396,0.313938,0.33850326,-0.22907822,0.331992,0.35318591,-0.24503251,0.348632,0.34764804,-0.1968725,0.353664,0.3340106,-0.1923943,0.322372,0.32969821,-0.20031304,0.306362,0.33587185,-0.20973993,0.310127,0.38654975,-0.20581322,0.367875,0.36987636,-0.21862284,0.34025,0.38013396,-0.2404695,0.351376,0.39261672,-0.25273663,0.365413
0.39299071,-0.30656743,0.400956,0.36250249,-0.25572531,0.377651,0.35849426,-0.29414666,0.388116,0.33350315,-0.27368064,0.361605,0.30875473,-0.25704817,0.338155,0.29572944,-0.23936826,0.321728,0.2977103,-0.20119274,0.344246,0.28181443,-0.20022732,0.314618,0.27382764,-0.20420906,0.299804,0.28236199,-0.2225691,0.303516,0.32685789,-0.1991724,0.351392,0.31213584,-0.19590053,0.320019,0.33974567,-0.23329785,0.338721,0.35456755,-0.24928513,0.355941,0.35361922,-0.20077169,0.358868,0.33749095,-0.19657606,0.327406,0.33237045,-0.20507674,0.311309,0.33803825,-0.21276555,0.315498,0.39081491,-0.20937619,0.370947,0.36873883,-0.21923347,0.342972,0.38024075,-0.24108809,0.354537,0.39364166,-0.2541986,0.368867
0.39573234,-0.30884432,0.404384,0.36529594,-0.25838973,0.381896,0.36106974,-0.29613956,0.391569,0.33575292,-0.27462211,0.365139,0.31202251,-0.25703137,0.342182,0.29638024,-0.23929989,0.328343,0.30131703,-0.20344295,0.349144,0.2863158,-0.20326019,0.319997,0.27906332,-0.20745295,0.305423,0.28698335,-0.2271616,0.309417,0.33090813,-0.20225355,0.356556,0.31563925,-0.19942402,0.325914,0.34185016,-0.23733131,0.344892,0.35880369,-0.25320092,0.361932,0.35797314,-0.20451907,0.364195,0.34104167,-0.20063118,0.333316,0.335513,-0.20988295,0.317518,0.34181257,-0.21573189,0.322036,0.39534116,-0.21390111,0.376358,0.37237311,-0.22412015,0.348889,0.38340177,-0.24631347,0.360642,0.39726526,-0.2565112,0.374866
0.40229022,-0.31696169,0.412068,0.3715742,-0.26372877,0.390498,0.36917078,-0.30102161,0.400501,0.34310819,-0.27979904,0.375489,0.31941525,-0.2609,0.353097,0.30308709,-0.24407268,0.337905,0.30635358,-0.20998734,0.359964,0.29143194,-0.20919472,0.332092,0.28450171,-0.21322268,0.318157,0.29571523,-0.23715984,0.32302,0.33460089,-0.20761488,0.366193,0.32197626,-0.20445802,0.336463,0.34956411,-0.24316468,0.356308,0.36561184,-0.26031206,0.373291,0.36257642,-0.20899184,0.372796,0.34674275,-0.20495403,0.343133,0.34266432,-0.21479621,0.327957,0.35007751,-0.22332595,0.333385,0.39865598,-0.21728839,0.383595,0.37698229,-0.22758748,0.357045,0.38902297,-0.25042125,0.369395,0.40302127,-0.26254797,0.383528
0.40809227,-0.31958673,0.417799,0.37477716,-0.26593588,0.396346,0.37372717,-0.30395583,0.405398,0.34547055,-0.28060434,0.379489,0.32031991,-0.26186314,0.358022,0.30334468,-0.24345781,0.345047,0.30927047,-0.21303956,0.364888,0.29359573,-0.21286408,0.336582,0.28626868,-0.21607678,0.32243,0.29417472,-0.23756297,0.326951,0.3383691,-0.21067565,0.372173,0.32165453,-0.20639518,0.342488,0.34975966,-0.24423559,0.361985,0.3657123,-0.26082352,0.378842,0.36525193,-0.21187647,0.379635,0.3469749,-0.20675974,0.349674,0.34395924,-0.21621667,0.334345,0.35304005,-0.22523834,0.339447,0.40285737,-0.21984385,0.391449,0.37379069,-0.22619612,0.364732,0.37803631,-0.25020365,0.376841,0.38514328,-0.26329042,0.390939
0.41946177,-0.32994271,0.433875,0.37606849,-0.28104808,0.410626,0.38271305,-0.31490221,0.422124,0.35455225,-0.29386353,0.396802,0.33399047,-0.27399541,0.375724,0.32114654,-0.25579564,0.364124,0.31502766,-0.22742726,0.378583,0.29629807,-0.21812958,0.349645,0.28742575,-0.21820832,0.335176,0.29359928,-0.24011675,0.339394,0.34338413,-0.22651957,0.384429,0.31902595,-0.21549122,0.353186,0.34590461,-0.25331881,0.372395,0.36300242,-0.26884706,0.389725,0.36932701,-0.22898318,0.390831,0.34154539,-0.21716108,0.359909,0.33744234,-0.22680641,0.344089,0.3451068,-0.23372835,0.348772,0.40513795,-0.2384781,0.401615,0.37324737,-0.24898356,0.37399,0.37383692,-0.26730249,0.385905,0.37822315,-0.28653915,0.400604
0.42233101,-0.33484313,0.442437,0.38169758,-0.28409934,0.417094,0.38573605,-0.31997658,0.430518,0.36131312,-0.29830252,0.404919,0.33956837,-0.27804276,0.383388,0.32703212,-0.26041413,0.372734,0.31807134,-0.22943965,0.383248,0.29740307,-0.21930898,0.35305,0.28759786,-0.21891775,0.337951,0.29309642,-0.24009377,0.341329,0.34593291,-0.22802304,0.388539,0.31887014,-0.21584071,0.355452,0.34514162,-0.25282068,0.373777,0.36309052,-0.26858014,0.391497,0.37164626,-0.23014413,0.394628,0.34140681,-0.21741408,0.3622,0.33686961,-0.22645992,0.345608,0.34410547,-0.23273196,0.349322,0.40758997,-0.23937963,0.405318,0.37400188,-0.24912419,0.376409,0.37433923,-0.26704683,0.387726,0.37892056,-0.28618206,0.402313
0.42051461,-0.34045683,0.448602,0.3861536,-0.2891371,0.425457,0.38212816,-0.32451304,0.436419,0.3510602,-0.29781801,0.410628,0.33017131,-0.2744639,0.388027,0.31836431,-0.25346147,0.373221,0.31975328,-0.22919013,0.392971,0.30132116,-0.2175254,0.363827,0.29369346,-0.22175025,0.349255,0.2992579,-0.24341691,0.353324,0.3482766,-0.22927046,0.399378,0.32245236,-0.20546706,0.368191,0.34854404,-0.23968939,0.387257,0.36988675,-0.26925575,0.404523,0.37424339,-0.23277806,0.406235,0.34405158,-0.20862545,0.375182,0.33654433,-0.21100907,0.359295,0.35142525,-0.23279875,0.363842,0.41000282,-0.24397566,0.41755,0.38269271,-0.25348399,0.389858,0.38467144,-0.27282365,0.401673,0.39090818,-0.29429865,0.416001
0.41256478,-0.33968971,0.447652,0.38177421,-0.28880295,0.428262,0.3797636,-0.32410307,0.436064,0.35187203,-0.29676468,0.411209,0.3319713,-0.27251643,0.388771,0.32107236,-0.2512651,0.374503,0.32483322,-0.2314935,0.399369,0.31103667,-0.21627691,0.372754,0.3021685,-0.22558665,0.359447,0.30824049,-0.2474847,0.36497,0.35407984,-0.23184979,0.406413,0.34117499,-0.22676672,0.378659,0.36646009,-0.26396165,0.399101,0.37864076,-0.27658474,0.415557,0.38037508,-0.23550705,0.413537,0.36466362,-0.22549142,0.385421,0.36128344,-0.23652858,0.371036,0.36785306,-0.24667628,0.377249,0.41596751,-0.24671761,0.424668,0.38945586,-0.25404889,0.399473,0.3931706,-0.27550734,0.412232,0.39923903,-0.29799317,0.426047
0.41269367,-0.34149253,0.450397,0.38622656,-0.2927874,0.435272,0.37928384,-0.32501723,0.437962,0.35569541,-0.29989342,0.420717,0.33703715,-0.2748344,0.39904,0.32703226,-0.25503941,0.382803,0.32863651,-0.23502858,0.408613,0.31619417,-0.2218984,0.384116,0.30962642,-0.23106641,0.371868,0.31758326,-0.25504482,0.378032,0.35967551,-0.23695952,0.41823,0.3494712,-0.22707991,0.394445,0.37121228,-0.26710581,0.415153,0.38132694,-0.28282329,0.430256,0.38729432,-0.2417643,0.427177,0.37816784,-0.22241865,0.401872,0.36603551,-0.23791743,0.388926,0.36683125,-0.2523159,0.396006,0.42403307,-0.25411479,0.439921,0.40090557,-0.2615469,0.417312,0.40460206,-0.28381881,0.430275,0.41288085,-0.30701629,0.443258
0.41218116,-0.34221198,0.451956,0.38662911,-0.29483173,0.441424,0.38008969,-0.32665878,0.440887,0.37226363,-0.30751644,0.433286,0.34572323,-0.28047315,0.414827,0.32954355,-0.26144005,0.408669,0.33445819,-0.24149321,0.419936,0.32413217,-0.22110224,0.399126,0.31973593,-0.22989179,0.388721,0.32804931,-0.2536937,0.396538,0.36522257,-0.24292879,0.429557,0.35883495,-0.23319903,0.41025,0.38244693,-0.27412402,0.432159,0.39348048,-0.29160878,0.446021,0.39237659,-0.24714827,0.438193,0.38672881,-0.22811245,0.416997,0.37740565,-0.24500006,0.406152,0.38234161,-0.26296631,0.415094,0.42808235,-0.25843416,0.449948,0.40902692,-0.26650743,0.430819,0.41392301,-0.28989676,0.444639,0.41973771,-0.31219018,0.456729
0.4136097,-0.34414967,0.45534,0.38771992,-0.29541592,0.445231,0.37990304,-0.32791348,0.444331,0.36534231,-0.30600458,0.433301,0.34169508,-0.27945919,0.413501,0.32529346,-0.25980711,0.406265,0.3375262,-0.24226217,0.42414,0.32788452,-0.22183874,0.403639,0.32369362,-0.23081465,0.393388,0.33204799,-0.25468743,0.401311,0.36836067,-0.243882,0.433841,0.36293078,-0.23415502,0.414952,0.3863801,-0.27513683,0.436909,0.39526057,-0.29129609,0.450634,0.39551594,-0.24827164,0.442515,0.39055159,-0.22948423,0.421676,0.38131822,-0.2465322,0.411014,0.38409941,-0.26329666,0.42008,0.43113592,-0.25978522,0.454257,0.41273462,-0.26711154,0.435441,0.41782255,-0.29075573,0.449297,0.42232977,-0.31194893,0.46176
0.41897053,-0.34946938,0.463117,0.39314178,-0.30021007,0.453147,0.38089506,-0.33194159,0.453018,0.36743529,-0.30917969,0.438233,0.34094861,-0.28276092,0.418963,0.32591089,-0.26205906,0.409973,0.34278103,-0.2462114,0.433264,0.33347781,-0.22574985,0.413361,0.32677659,-0.2360598,0.403409,0.33784009,-0.2595936,0.411846,0.37275414,-0.24735373,0.441912,0.36733411,-0.23729259,0.423179,0.39104,-0.27858151,0.445704,0.40004179,-0.29518614,0.45955,0.39909903,-0.25138111,0.449709,0.39421029,-0.23275388,0.429353,0.38521176,-0.24990465,0.418938,0.38859348,-0.2672197,0.428521,0.43364293,-0.26248163,0.460383,0.41723057,-0.26654247,0.441879,0.4230385,-0.29113458,0.456122,0.42774605,-0.31465107,0.468157
0.41952388,-0.35169052,0.467849,0.39542342,-0.30334181,0.459336,0.38464133,-0.33538286,0.458381,0.37229491,-0.31336838,0.446872,0.34622418,-0.28660214,0.428752,0.33025458,-0.26671574,0.421818,0.34753922,-0.25124242,0.441335,0.33842717,-0.23084469,0.42274,0.33451256,-0.24120425,0.413442,0.34315014,-0.26564926,0.422454,0.37730578,-0.25231318,0.449745,0.37207741,-0.24226612,0.43247,0.39606454,-0.2838218,0.455392,0.4051181,-0.30052386,0.468836,0.40340838,-0.25623003,0.457246,0.39877465,-0.23763999,0.438306,0.39051023,-0.25518302,0.428615,0.39484136,-0.27323232,0.438832,0.43751576,-0.26709546,0.467371,0.42325378,-0.26889499,0.450051,0.42949601,-0.29424967,0.464581,0.43466105,-0.31905821,0.47631
0.42285727,-0.35636078,0.476598,0.40325676,-0.30843961,0.468247,0.39162155,-0.34067722,0.467173,0.38089829,-0.31871064,0.455933,0.35363329,-0.29208395,0.437705,0.33706364,-0.27288242,0.431185,0.35321275,-0.25805177,0.450422,0.34320345,-0.23725946,0.431957,0.34003482,-0.24735589,0.422724,0.34972456,-0.2717387,0.431785,0.38272489,-0.25803291,0.458837,0.37752341,-0.24932519,0.441723,0.40193787,-0.292138,0.464672,0.41307049,-0.30725852,0.47913,0.40875971,-0.26098941,0.466332,0.40345461,-0.24332001,0.447538,0.39634655,-0.26088022,0.437923,0.40144457,-0.27860042,0.448195,0.44308241,-0.27059373,0.476429,0.42910703,-0.27225772,0.459234,0.43629939,-0.29790294,0.473783,0.44133727,-0.32028333,0.485476
0.43150484,-0.36258484,0.486919,0.41118815,-0.31423846,0.477937,0.39970022,-0.34684536,0.477253,0.38808215,-0.32461875,0.463546,0.35948072,-0.29920665,0.445154,0.34139901,-0.27739053,0.436436,0.35766747,-0.26561667,0.459338,0.34613865,-0.2443811,0.440323,0.34369894,-0.25405389,0.430816,0.35447543,-0.27811326,0.439648,0.38685211,-0.26420364,0.467818,0.38111738,-0.25673015,0.450073,0.40812121,-0.29753558,0.472874,0.41898683,-0.3148177,0.48645,0.41283983,-0.26595321,0.475409,0.40618096,-0.2491015,0.456014,0.40025421,-0.26639973,0.446091,0.40598981,-0.28344243,0.456109,0.44757237,-0.27401343,0.485705,0.43353727,-0.27553864,0.468004,0.44179121,-0.30140611,0.482446,0.44802734,-0.32413633,0.494275
0.4341809,-0.36361473,0.490312,0.4157541,-0.3178124,0.484443,0.40570828,-0.35042839,0.483443,0.39439085,-0.32971135,0.472991,0.36533801,-0.30417206,0.455055,0.34916796,-0.28493444,0.44763,0.36637407,-0.27176197,0.471617,0.35551346,-0.25133624,0.456296,0.35389734,-0.2637261,0.448636,0.36539989,-0.28802317,0.459296,0.39379372,-0.26984081,0.47783,0.38660623,-0.2572535,0.463331,0.41482869,-0.29867995,0.487543,0.42842309,-0.31872188,0.500388,0.41809344,-0.27034175,0.483342,0.41351415,-0.25680051,0.467662,0.4092795,-0.27535291,0.45964,0.41714363,-0.29317771,0.471591,0.45031327,-0.27666749,0.490731,0.43790027,-0.27919716,0.476006,0.44726178,-0.3057546,0.491453,0.45309631,-0.32816351,0.502625
0.44388858,-0.37056622,0.501498,0.42337189,-0.32569613,0.495451,0.41286318,-0.35633808,0.491784,0.39666946,-0.33293753,0.478283,0.36793818,-0.30717681,0.460929,0.3515152,-0.28748598,0.453151,0.37105867,-0.27781338,0.479037,0.35921009,-0.25591979,0.461935,0.35704379,-0.26766613,0.453384,0.36737815,-0.29115129,0.462631,0.40125918,-0.2771243,0.488637,0.39342136,-0.26589425,0.47381,0.42141531,-0.30536087,0.496542,0.43211138,-0.32270217,0.50904,0.42644077,-0.28125894,0.496949,0.4205789,-0.26754227,0.479876,0.41546684,-0.28546793,0.471141,0.42337259,-0.30088269,0.481697,0.46162969,-0.28978073,0.507714,0.44812008,-0.29049462,0.492102,0.45643185,-0.3158526,0.506531,0.4622166,-0.33678875,0.51762
0.44814182,-0.37443978,0.507249,0.42702411,-0.33255988,0.502743,0.41811717,-0.36270791,0.500359,0.40288414,-0.3412232,0.489171,0.37553377,-0.31527735,0.473044,0.36016282,-0.29554669,0.466125,0.3798986,-0.28612246,0.490934,0.37039278,-0.26448771,0.476493,0.36819061,-0.27671275,0.469273,0.37969784,-0.3023795,0.480144,0.40761655,-0.28461449,0.497666,0.40108961,-0.26819185,0.484513,0.42930036,-0.3118113,0.508726,0.43984998,-0.33034465,0.521084,0.43227499,-0.28605152,0.503512,0.42820046,-0.27330639,0.488902,0.42358324,-0.2922146,0.481427,0.43143944,-0.31025121,0.493648,0.46466395,-0.29350934,0.511118,0.45213249,-0.29474879,0.497354,0.46095645,-0.32074404,0.512816,0.46618147,-0.34156474,0.523656
0.45121104,-0.37942759,0.512814,0.43090674,-0.33763283,0.508554,0.42015033,-0.36656152,0.504798,0.40521563,-0.34557893,0.495083,0.37981876,-0.31892292,0.479923,0.36561026,-0.29859905,0.473236,0.38391884,-0.28961977,0.495569,0.37749556,-0.27425539,0.480625,0.37445339,-0.28812481,0.473153,0.38305204,-0.31186192,0.483531,0.41333018,-0.29002074,0.503755,0.40791062,-0.27325919,0.490779,0.43369818,-0.3148121,0.514435,0.44422253,-0.33449443,0.526554,0.43900683,-0.29322413,0.510781,0.43531745,-0.28012997,0.495864,0.42926642,-0.29891495,0.488232,0.43661882,-0.31574428,0.499982,0.47229404,-0.30552855,0.519767,0.45957404,-0.30348969,0.505869,0.46706592,-0.32916014,0.520951,0.47246563,-0.34856265,0.53169
0.45429655,-0.38413217,0.519155,0.43284695,-0.34114116,0.513648,0.42108192,-0.36931961,0.508757,0.40711929,-0.34646232,0.498495,0.38187003,-0.31848788,0.482216,0.36679859,-0.29758053,0.473656,0.38312426,-0.29046146,0.496816,0.37459527,-0.27029887,0.479711,0.37236959,-0.28506171,0.471159,0.37969028,-0.30569194,0.480073,0.41410478,-0.292299,0.507443,0.40590285,-0.26507615,0.493162,0.43229063,-0.3031196,0.515379,0.44318958,-0.3291964,0.527518,0.44121183,-0.29670959,0.516561,0.43809494,-0.28557141,0.499662,0.45291089,-0.32095344,0.518225,0.46401288,-0.34016141,0.534695,0.47316938,-0.30542568,0.528221,0.46441624,-0.2999582,0.51286,0.47147605,-0.32548934,0.526948,0.47649052,-0.35159858,0.537817
0.45514341,-0.38566075,0.521337,0.43368798,-0.34194849,0.515434,0.42222874,-0.37091586,0.511134,0.40874378,-0.34717548,0.50051,0.38356862,-0.3192476,0.48433,0.36897594,-0.29835859,0.475912,0.38372412,-0.2912419,0.498536,0.37568715,-0.27131734,0.481265,0.37336482,-0.28533992,0.47263,0.38098324,-0.30671964,0.481615,0.41431504,-0.2926507,0.508782,0.40667323,-0.26557926,0.494098,0.43322084,-0.30377185,0.516488,0.44400487,-0.32871163,0.528827,0.44110526,-0.29671949,0.517615,0.43818866,-0.28639318,0.500467,0.45374815,-0.32154676,0.519183,0.46435425,-0.34071305,0.535909,0.47385465,-0.30586801,0.528986,0.46488079,-0.30025824,0.513373,0.47203526,-0.32587539,0.527573,0.47702387,-0.35096436,0.538574
0.45601368,-0.3882793,0.524654,0.435845,-0.34508948,0.520039,0.42416532,-0.37472664,0.515727,0.41270754,-0.34934795,0.505924,0.38827746,-0.32198402,0.49108,0.37460568,-0.30139019,0.482972,0.38671411,-0.29586308,0.505676,0.38111672,-0.2781229,0.489974,0.37970211,-0.29128751,0.482123,0.38869339,-0.3147063,0.491983,0.41621587,-0.29598606,0.51484,0.41293793,-0.28527506,0.501473,0.4392569,-0.32603945,0.52462,0.44909046,-0.34449687,0.538784,0.44200778,-0.29893168,0.522694,0.44123722,-0.29066088,0.507104,0.45892085,-0.32568124,0.526474,0.46859007,-0.34508056,0.543616,0.47568436,-0.30822427,0.53272,0.46781927,-0.30271902,0.518336,0.47569362,-0.32883424,0.533066,0.48059746,-0.35296499,0.54384
0.45712981,-0.38965785,0.52655,0.43678914,-0.34613891,0.521669,0.42528859,-0.37603245,0.517502,0.41364521,-0.35021576,0.507327,0.38930058,-0.32290129,0.492806,0.37579066,-0.3022238,0.484925,0.38717325,-0.29706025,0.506954,0.38141992,-0.27943552,0.491004,0.38000701,-0.29255708,0.483029,0.38897719,-0.31584017,0.49279,0.41666233,-0.29709405,0.516168,0.41380749,-0.28587579,0.502529,0.44009251,-0.32665968,0.525618,0.44976895,-0.34501734,0.539598,0.44248055,-0.29997065,0.524083,0.44145138,-0.29117693,0.508226,0.4592601,-0.32615563,0.527547,0.46891424,-0.34564662,0.544579,0.47626663,-0.30918788,0.534216,0.46819428,-0.30324232,0.519608,0.47616562,-0.3293765,0.534295,0.48128418,-0.3531827,0.545131
0.46323468,-0.3968054,0.536196,0.44196437,-0.35074299,0.530252,0.43205029,-0.38294606,0.52782,0.42770382,-0.35625407,0.531737,0.42154442,-0.33091234,0.529208,0.4141494,-0.31139681,0.528901,0.39316316,-0.30184218,0.515541,0.39065713,-0.29126901,0.499266,0.38734445,-0.3054646,0.491129,0.39458923,-0.32471645,0.501091,0.42175628,-0.3013547,0.523555,0.4202967,-0.28984575,0.508876,0.44637597,-0.33123139,0.532392,0.45511533,-0.34930317,0.545469,0.44679905,-0.30386851,0.530554,0.44515677,-0.2949308,0.514127,0.46327714,-0.33016408,0.533832,0.4729105,-0.34927917,0.54948,0.47966945,-0.31274031,0.539734,0.4704852,-0.30645809,0.524526,0.47897341,-0.33281814,0.539491,0.48428083,-0.35467962,0.550646
0.46321216,-0.39702409,0.536992,0.44381603,-0.35174809,0.53261,0.43248308,-0.3832485,0.528952,0.43222103,-0.35793688,0.534646,0.43120716,-0.33134535,0.530919,0.42811774,-0.31192069,0.531706,0.39846615,-0.30076009,0.5195,0.39503511,-0.29409121,0.504459,0.39215729,-0.30884917,0.496938,0.39961309,-0.32945313,0.507288,0.42738856,-0.30156021,0.527672,0.42567438,-0.29254385,0.514571,0.45165056,-0.33424424,0.538219,0.45984547,-0.35237784,0.550698,0.45090616,-0.30594359,0.534695,0.45054194,-0.29757796,0.519668,0.46859347,-0.33303441,0.539477,0.47716096,-0.35234045,0.554371,0.48366977,-0.31508619,0.543693,0.47532038,-0.30999447,0.529699,0.48386099,-0.33767661,0.544774,0.48855996,-0.35783776,0.555544
0.46408146,-0.3979591,0.538656,0.44475383,-0.35221364,0.533817,0.43322467,-0.38384266,0.530327,0.43325747,-0.35810598,0.535031,0.43096838,-0.33116187,0.530625,0.42763142,-0.31156636,0.531102,0.39895924,-0.3009815,0.520008,0.39516796,-0.2940432,0.504495,0.39207718,-0.30864953,0.496739,0.39937892,-0.32961846,0.506882,0.42804863,-0.30191412,0.528365,0.42626012,-0.2923445,0.514793,0.4519535,-0.33393051,0.538303,0.46003332,-0.35218982,0.55066,0.4520153,-0.30626753,0.535571,0.45122459,-0.29748006,0.520051,0.46907324,-0.33282665,0.539742,0.47736575,-0.35243615,0.554575,0.48498723,-0.31578771,0.54485,0.47611083,-0.31074104,0.53045,0.48447184,-0.33802759,0.545425,0.48925491,-0.35806586,0.556299
0.46210905,-0.39810745,0.538679,0.44444166,-0.35260741,0.53484,0.42903873,-0.38120499,0.526904,0.4285997,-0.35549607,0.530214,0.42215432,-0.32539916,0.51973,0.41797673,-0.30514026,0.518422,0.39687734,-0.30027206,0.517613,0.39236792,-0.29057107,0.50098,0.40596535,-0.31583223,0.516667,0.41456001,-0.33655835,0.531765,0.4294542,-0.30409416,0.530514,0.43045196,-0.29427847,0.518017,0.45303392,-0.33419888,0.538837,0.45964713,-0.35239445,0.550349,0.45777174,-0.31010448,0.541391,0.45694784,-0.30002938,0.525406,0.47231056,-0.33379587,0.542747,0.47855463,-0.35403774,0.556767,0.49230981,-0.32750786,0.554931,0.48271085,-0.32441255,0.540602,0.48834709,-0.3492346,0.553779,0.49507711,-0.3643992,0.564084
