Wrist_x,Wrist_y,Wrist_z,Palm_x,Palm_y, Palm_z,thumb_base_x,thumb_base_y,"	thumb_base_z","	thumb_first_joint_x","	thumb_first_joint_y","	thumb_first_joint_z","	 thumb_second_joint_x","	 thumb_second_joint_y","	 thumb_second_joint_z","	thumb_tip_x","	thumb_tip_y","	thumb_tip_z","	index_base_x","	index_base_y","	index_base_z","	 index_first_joint_x","	 index_first_joint_y","	 index_first_joint_z","	 index_second_joint_x","	 index_second_joint_y","	 index_second_joint_z","	index_tip_x","	index_tip_y","	index_tip_z","	middle_base_x","	middle_base_y","	middle_base_z","	middle_first_joint_x","	middle_first_joint_y","	middle_first_joint_z","	middle_second_joint_x","	middle_second_joint_y","	middle_second_joint_z","	middle_tip_x","	middle_tip_y","	middle_tip_z","	ring_base_x","	ring_base_y","	ring_base_z","	ring_first_joint_x","	ring_first_joint_y","	ring_first_joint_z","	ring_second_joint_x","	ring_second_joint_y","	ring_second_joint_z","	ring_tip_x","	ring_tip_y","	ring_tip_z","	pinky_base_x","	pinky_base_y","	pinky_base_z","	pinky_first_joint_x","	pinky_first_joint_y","	 pinky_first_joint_z","	pinky_second_joint_x","	pinky_second_joint_y","	pinky_second_joint_z","	pinky_tip_x","	pinky_tip_y","	pinky_tip_z"
0.39703959,-0.27022114,0.40998,0.40172125,-0.22444338,0.39031,0.37531402,-0.24557826,0.398014,0.37795616,-0.21414398,0.373142,0.3651751,-0.1825815,0.367591,0.37311307,-0.16410127,0.364647,0.37410086,-0.16081447,0.362757,0.36012026,-0.14356455,0.336691,0.38342351,-0.14618818,0.351059,0.40607702,-0.14792425,0.36412,0.40101141,-0.17506024,0.370466,0.38704853,-0.16593469,0.344422,0.37958551,-0.160764,0.32923,0.38228683,-0.17966876,0.334558,0.42384042,-0.19012045,0.378044,0.41332821,-0.16438422,0.351746,0.39561828,-0.17751149,0.338292,0.37960445,-0.18856523,0.326061,0.45225256,-0.21496107,0.389568,0.42454125,-0.20196878,0.366364,0.41179554,-0.19599615,0.355703,0.40192421,-0.20219941,0.358981
0.38355523,-0.26786085,0.391341,0.38699248,-0.22593445,0.374516,0.3655475,-0.25400323,0.376227,0.36328696,-0.22319846,0.348595,0.34031635,-0.19207928,0.333974,0.34373886,-0.17304607,0.325674,0.34895048,-0.16343297,0.345043,0.34267888,-0.13949096,0.319027,0.35194129,-0.13168115,0.316726,0.36149565,-0.12392464,0.314635,0.37972382,-0.17449382,0.357542,0.38367709,-0.16742165,0.334109,0.38744579,-0.16351762,0.32044,0.39573584,-0.1833045,0.32503,0.40590953,-0.18685594,0.368881,0.4032159,-0.15986071,0.343445,0.39011141,-0.1729196,0.330432,0.38515968,-0.18376177,0.318601,0.43880855,-0.20827962,0.384562,0.42207263,-0.20261842,0.36254,0.41752117,-0.20429471,0.352422,0.41051788,-0.21463756,0.354893
0.38032628,-0.26958186,0.381685,0.37940574,-0.22361848,0.366835,0.35574052,-0.24975683,0.365426,0.35392489,-0.2329013,0.33717,0.33874687,-0.20570191,0.316478,0.33623966,-0.18631524,0.304892,0.3422872,-0.16439489,0.337289,0.33699312,-0.13862238,0.312053,0.34970233,-0.13209407,0.312393,0.36265194,-0.12540376,0.312702,0.37400022,-0.17357471,0.351854,0.38172245,-0.16802301,0.330428,0.39148626,-0.16795233,0.317929,0.39642659,-0.18494842,0.322098,0.40140274,-0.18627498,0.364767,0.40104945,-0.1596179,0.340508,0.39277549,-0.17324193,0.328096,0.38458205,-0.18492395,0.316813,0.43555139,-0.20799916,0.382093,0.42366201,-0.20700574,0.361302,0.41850765,-0.20681904,0.351749,0.41138552,-0.21735419,0.353804
0.38157476,-0.27412069,0.377498,0.37620392,-0.22277111,0.362849,0.3527859,-0.24896067,0.360831,0.35331398,-0.23602447,0.332305,0.34006513,-0.21200164,0.309979,0.33816752,-0.19423879,0.296828,0.33833438,-0.16385258,0.332941,0.33524086,-0.14081658,0.307696,0.34651502,-0.13371867,0.305846,0.35812539,-0.12662559,0.304164,0.3706758,-0.17450205,0.348069,0.38141354,-0.16996374,0.326925,0.38946128,-0.16764131,0.31459,0.39892805,-0.18792001,0.318448,0.3980756,-0.18644981,0.361434,0.39974773,-0.16050463,0.337257,0.3903635,-0.17265696,0.324887,0.38237462,-0.18423446,0.313642,0.43239526,-0.20660559,0.379275,0.42173677,-0.206506,0.358628,0.41898244,-0.20897445,0.349142,0.41234825,-0.22020042,0.350932
0.38376955,-0.27541364,0.376509,0.37724719,-0.22537413,0.361577,0.35429181,-0.25068945,0.359506,0.36087608,-0.24225587,0.330681,0.34936484,-0.22100837,0.311136,0.34535769,-0.20036903,0.300446,0.33626152,-0.16639822,0.331076,0.33611623,-0.1480671,0.305543,0.34852787,-0.14243794,0.30272,0.36132419,-0.13690531,0.300154,0.36856151,-0.17459092,0.346513,0.38076008,-0.17293207,0.325185,0.3763084,-0.19229692,0.312744,0.37295882,-0.20998557,0.316256,0.39614617,-0.18592491,0.360149,0.39978734,-0.16274979,0.335714,0.39304525,-0.17616717,0.323212,0.38425836,-0.18646777,0.312027,0.43080029,-0.20597578,0.378351,0.43914014,-0.19298325,0.357534,0.44389749,-0.18768989,0.347969,0.43605859,-0.19297492,0.339529
0.39073301,-0.27837982,0.381722,0.37584527,-0.22389057,0.359629,0.35857169,-0.25334979,0.362231,0.36049084,-0.24231528,0.330577,0.34231236,-0.22417505,0.304745,0.33488719,-0.20819371,0.289442,0.32588291,-0.16762637,0.321357,0.32189837,-0.15390788,0.290707,0.32983326,-0.15146963,0.283602,0.33821699,-0.14935106,0.277143,0.35801915,-0.17143301,0.33734,0.36459132,-0.17530541,0.310184,0.35079117,-0.18950611,0.294344,0.34274592,-0.19596772,0.29388,0.38602305,-0.17983824,0.351875,0.38552319,-0.16066247,0.322032,0.37529331,-0.17129378,0.306764,0.36353239,-0.17777532,0.293066,0.42242234,-0.19157114,0.372042,0.42726294,-0.1843904,0.346889,0.42958479,-0.17889035,0.335332,0.42000918,-0.18399407,0.325134
0.39136023,-0.27716383,0.38169,0.37400486,-0.22215004,0.357516,0.35912241,-0.25332061,0.361954,0.35951549,-0.24206622,0.329897,0.34138005,-0.22496943,0.303412,0.33361194,-0.20940771,0.287333,0.323415,-0.16628591,0.317565,0.31866605,-0.15368559,0.285634,0.32123131,-0.15172361,0.271148,0.32167965,-0.14771391,0.257979,0.3548348,-0.16937981,0.333127,0.35929329,-0.17373024,0.304219,0.34338746,-0.18660826,0.287356,0.33266817,-0.19160155,0.286051,0.3822673,-0.17504887,0.347448,0.38168511,-0.16150661,0.316159,0.36910695,-0.1709817,0.30015,0.35632585,-0.17619293,0.285644,0.41805077,-0.18821234,0.367616,0.42204195,-0.18012858,0.341239,0.42208996,-0.17839079,0.32912,0.41215566,-0.18230389,0.318641
0.39292573,-0.27704019,0.382703,0.37335455,-0.22127934,0.356635,0.35931587,-0.2531136,0.36163,0.35797413,-0.24138119,0.328995,0.33938617,-0.2243296,0.301655,0.33090321,-0.20864058,0.284901,0.31969088,-0.16423611,0.313807,0.31597063,-0.15583103,0.280824,0.33444572,-0.17501391,0.284263,0.3577152,-0.20177099,0.298653,0.35226422,-0.1678673,0.330335,0.35526411,-0.1753242,0.300617,0.33832953,-0.18700409,0.283281,0.32252212,-0.18907031,0.279288,0.38084734,-0.17398844,0.345569,0.38028331,-0.1642054,0.313285,0.36518307,-0.17242942,0.296768,0.35072605,-0.17644974,0.281752,0.41833384,-0.18777683,0.367067,0.41610696,-0.18618973,0.340153,0.41377699,-0.18901815,0.327787,0.40237642,-0.19591436,0.316875
0.38310179,-0.26945795,0.371178,0.37221526,-0.21715845,0.348324,0.35164651,-0.24801067,0.351198,0.34832841,-0.22404905,0.31921,0.34186726,-0.20165425,0.291427,0.3343285,-0.18023599,0.27462,0.31060821,-0.15593233,0.308956,0.30654095,-0.15505165,0.277792,0.32735305,-0.17418731,0.284035,0.35615828,-0.20073392,0.298826,0.34717527,-0.16405225,0.325268,0.34616159,-0.16611948,0.297659,0.3431129,-0.17613628,0.281553,0.3388696,-0.19184191,0.280268,0.37635955,-0.17049124,0.340122,0.37630103,-0.16665982,0.309776,0.35741244,-0.17547408,0.294251,0.34340517,-0.17880455,0.280136,0.41978044,-0.18594922,0.360766,0.41342432,-0.18162521,0.335275,0.40850505,-0.18775805,0.323563,0.395837,-0.19113818,0.31348
0.38491571,-0.27028958,0.371555,0.37088966,-0.2171107,0.347596,0.35176575,-0.24764079,0.351708,0.34751673,-0.22534418,0.319626,0.34047537,-0.20339582,0.291745,0.32790679,-0.18388349,0.274922,0.30915466,-0.15631519,0.307654,0.30455014,-0.15559933,0.275836,0.32503246,-0.17503996,0.28228,0.35285206,-0.20045652,0.297409,0.34480118,-0.16287384,0.323424,0.34342521,-0.16380047,0.294758,0.34033113,-0.17264388,0.278035,0.33665663,-0.18839501,0.276648,0.37400871,-0.1693668,0.337902,0.37283681,-0.16791634,0.306769,0.35287114,-0.17419025,0.29084,0.34911294,-0.18514673,0.288161,0.41613363,-0.18475155,0.358233,0.40869252,-0.17950118,0.332017,0.4036951,-0.18578837,0.319972,0.39016462,-0.18777285,0.309702
0.38509101,-0.27005577,0.370615,0.37005263,-0.21686209,0.346982,0.35161636,-0.24754234,0.350786,0.346148,-0.22506118,0.318753,0.33890796,-0.20331462,0.290904,0.32763692,-0.18343808,0.274147,0.30872853,-0.15647148,0.307278,0.30440835,-0.15604481,0.275657,0.32478868,-0.17560085,0.282154,0.35183817,-0.20066777,0.297228,0.34425372,-0.16258109,0.32314,0.3436351,-0.16356441,0.294755,0.34103507,-0.17231064,0.278197,0.33771636,-0.1882539,0.27692,0.37381798,-0.16924449,0.337672,0.37277593,-0.16831082,0.306764,0.35287219,-0.17450564,0.29095,0.34917528,-0.18541461,0.288376,0.4156613,-0.18468126,0.358027,0.4084407,-0.17937547,0.332006,0.40365478,-0.18589099,0.32005,0.38997545,-0.18736858,0.309909
0.3832857,-0.26815407,0.366737,0.36905337,-0.21655718,0.346154,0.35025026,-0.24697743,0.347672,0.34386073,-0.22380688,0.316483,0.33638629,-0.20219077,0.289157,0.32653514,-0.18265486,0.273239,0.31098898,-0.15797784,0.309403,0.3090665,-0.1591596,0.279754,0.33100381,-0.18103185,0.287622,0.35761696,-0.20481869,0.302465,0.34661208,-0.16376779,0.325389,0.34952918,-0.16679778,0.299436,0.33444574,-0.18192882,0.284297,0.32389351,-0.18446524,0.284679,0.37668228,-0.1703975,0.339833,0.37811779,-0.17155036,0.311068,0.35932235,-0.17836153,0.296351,0.35750643,-0.19039316,0.295482,0.41770128,-0.18575552,0.359703,0.41267705,-0.18160427,0.335417,0.40863789,-0.18866782,0.324258,0.39600701,-0.19041946,0.315098
0.38395215,-0.26754453,0.365332,0.3682002,-0.2162246,0.345419,0.35061296,-0.24711488,0.346432,0.34284227,-0.22328278,0.315448,0.33505935,-0.20162573,0.288266,0.32570904,-0.18208183,0.272557,0.31097291,-0.15818641,0.309312,0.30954355,-0.15984224,0.280113,0.33176201,-0.18177955,0.288228,0.3579616,-0.20558554,0.302993,0.3465223,-0.16377763,0.32533,0.35036971,-0.16745593,0.299931,0.33540803,-0.18245228,0.285115,0.32519624,-0.18520717,0.285824,0.37670543,-0.17048849,0.339757,0.37868693,-0.17230591,0.311481,0.36006593,-0.17913097,0.297014,0.35854869,-0.19128171,0.296479,0.41755115,-0.18578956,0.359525,0.41297428,-0.18195649,0.335639,0.40893453,-0.18912666,0.324665,0.39648844,-0.19075294,0.315745
0.38442428,-0.2668216,0.364149,0.36743012,-0.21588419,0.34474,0.35114517,-0.24724435,0.345748,0.34258782,-0.22320934,0.315149,0.33481021,-0.20163077,0.288218,0.32593171,-0.18212686,0.27275,0.31128367,-0.15848925,0.309571,0.31035101,-0.16055131,0.280795,0.33343543,-0.18289725,0.28965,0.35959251,-0.2069303,0.304543,0.34631884,-0.16372076,0.325158,0.35068056,-0.16777587,0.300047,0.33574095,-0.18263338,0.285398,0.32625095,-0.18580784,0.286751,0.37616464,-0.17030128,0.3392,0.37852382,-0.17256309,0.31131,0.36005849,-0.17939405,0.297041,0.35933777,-0.19192536,0.297222,0.41633328,-0.18531472,0.358444,0.4119617,-0.18165771,0.334803,0.4078698,-0.1888637,0.323942,0.40631052,-0.19555303,0.32376
0.38418677,-0.26584007,0.363232,0.36683545,-0.21561453,0.344213,0.35065457,-0.24664356,0.344881,0.34180316,-0.22276375,0.314381,0.33392203,-0.20120635,0.287572,0.32667544,-0.18118669,0.272185,0.31111254,-0.15850552,0.309365,0.31044583,-0.16080911,0.280846,0.33358883,-0.18311532,0.289762,0.35948391,-0.20717347,0.304578,0.34616248,-0.16367744,0.325026,0.3510537,-0.16807687,0.300259,0.3362268,-0.18289767,0.285811,0.32686987,-0.18616034,0.287295,0.37611584,-0.17032241,0.339104,0.37878926,-0.17292098,0.311502,0.36044068,-0.1797752,0.29738,0.35982169,-0.19234305,0.297687,0.41624172,-0.18532186,0.358342,0.41215159,-0.18184681,0.334948,0.40807901,-0.18913281,0.3242,0.40657543,-0.19573652,0.324116
0.38366314,-0.26555017,0.361854,0.36604239,-0.21520805,0.343492,0.34985904,-0.24620791,0.343629,0.34069251,-0.22208895,0.313325,0.33279382,-0.20060907,0.286689,0.32572173,-0.18076653,0.271543,0.31100779,-0.15852972,0.309234,0.31082292,-0.1611612,0.281161,0.33414511,-0.1835165,0.29023,0.35978401,-0.20758419,0.304931,0.34608808,-0.16366678,0.324968,0.35174652,-0.16850058,0.300771,0.33722085,-0.1834384,0.286656,0.32812367,-0.18687441,0.288397,0.37611748,-0.17035682,0.339065,0.37936293,-0.17336079,0.311954,0.36127115,-0.18033278,0.298083,0.36092442,-0.19305228,0.298648,0.41614921,-0.18531659,0.358245,0.41254902,-0.18210131,0.335264,0.40862463,-0.1895199,0.324705,0.40731572,-0.19613652,0.324819
0.38373787,-0.26600434,0.360935,0.36506891,-0.2147485,0.343326,0.3494568,-0.2462696,0.342785,0.33991298,-0.22151445,0.312667,0.33193681,-0.19990062,0.286172,0.32493126,-0.1801246,0.271289,0.31112559,-0.15880393,0.309657,0.31150857,-0.1616437,0.282082,0.33513121,-0.18327704,0.291214,0.36096743,-0.20802577,0.305743,0.34623357,-0.16381733,0.325561,0.35287501,-0.16925246,0.302043,0.33866708,-0.18439262,0.288325,0.32982079,-0.18807187,0.290278,0.37654682,-0.17076016,0.339749,0.38045396,-0.17411925,0.313199,0.36274718,-0.18130344,0.299616,0.36265366,-0.19420045,0.30038,0.4159619,-0.18549412,0.358945,0.4123472,-0.17985268,0.336451,0.40688114,-0.18576639,0.326116,0.40822889,-0.19647613,0.326389
0.38323508,-0.26609263,0.359505,0.364702,-0.21478315,0.342731,0.34880998,-0.24619183,0.341647,0.3390021,-0.22086805,0.311876,0.33107938,-0.19923149,0.285609,0.32424275,-0.17958092,0.271037,0.31119548,-0.15901073,0.309971,0.3122629,-0.16213685,0.283006,0.33644593,-0.18394074,0.292489,0.36204307,-0.20886976,0.306919,0.34601907,-0.16383085,0.325809,0.35368848,-0.16981173,0.302985,0.33987863,-0.18517213,0.289671,0.33153421,-0.18921436,0.292065,0.3764921,-0.17087795,0.339891,0.38107074,-0.17460943,0.313985,0.36379152,-0.18201273,0.300731,0.36426586,-0.19524291,0.301957,0.41611586,-0.18575283,0.358856,0.41233828,-0.17924572,0.336882,0.40771582,-0.18614747,0.326785,0.40916131,-0.19706393,0.327405
0.36642215,-0.25474452,0.344021,0.35439312,-0.20912038,0.333292,0.33651472,-0.23781055,0.3298,0.33071504,-0.21555798,0.304017,0.32440663,-0.19550944,0.280472,0.32003271,-0.177674,0.26859,0.30852163,-0.15918864,0.308949,0.31491675,-0.16402268,0.287162,0.34449219,-0.1877949,0.300255,0.37012667,-0.21397044,0.314082,0.34032238,-0.16309757,0.322467,0.35326126,-0.17095498,0.304585,0.34316662,-0.18747746,0.294154,0.34097912,-0.19472386,0.300519,0.36771514,-0.16916992,0.334261,0.37756437,-0.17498191,0.313523,0.36372711,-0.1838547,0.302912,0.37165147,-0.19973784,0.308484,0.40259128,-0.18230847,0.349733,0.40437973,-0.17445363,0.331755,0.40575582,-0.18773679,0.323494,0.40851284,-0.19708564,0.327317
0.38585675,-0.26853551,0.362654,0.37138846,-0.21935324,0.349574,0.35190904,-0.24878644,0.345167,0.34396016,-0.22317258,0.316429,0.33510551,-0.1999488,0.291546,0.32974803,-0.18252634,0.277923,0.32035929,-0.16434309,0.319717,0.32466132,-0.16713449,0.295288,0.34859849,-0.18902082,0.304824,0.37415588,-0.21668354,0.318273,0.3554169,-0.17044054,0.336377,0.36781689,-0.1768616,0.316988,0.35650309,-0.19368783,0.305678,0.3502571,-0.20000888,0.308942,0.38580695,-0.17847448,0.350904,0.39424109,-0.18261963,0.327848,0.37870318,-0.19166711,0.316052,0.3804696,-0.20605543,0.318075,0.42478799,-0.19437792,0.369944,0.42615379,-0.1846721,0.350458,0.42778221,-0.19852476,0.341506,0.42707925,-0.20643409,0.342777
0.38811636,-0.270075,0.365027,0.37332789,-0.2208606,0.352648,0.35435855,-0.25032247,0.347717,0.34746336,-0.22386744,0.319257,0.33815765,-0.20027569,0.29524,0.33211221,-0.18156607,0.282819,0.32421365,-0.16561913,0.323473,0.32890326,-0.16619034,0.299563,0.35338812,-0.18777939,0.309234,0.37848268,-0.21418034,0.322532,0.35935882,-0.17177633,0.34016,0.37223796,-0.17093685,0.321401,0.36430444,-0.18909552,0.310458,0.35661358,-0.20256029,0.313977,0.38944547,-0.17937265,0.354665,0.3989999,-0.18412809,0.332169,0.38387185,-0.19358526,0.320659,0.38548849,-0.20850905,0.322941,0.4281037,-0.19546309,0.373592,0.43000011,-0.18548032,0.354576,0.42961754,-0.1962065,0.34584,0.43224349,-0.20901059,0.347311
0.38905592,-0.27064842,0.366102,0.37588394,-0.22175485,0.355185,0.35615166,-0.25124397,0.349623,0.34980707,-0.22333778,0.322052,0.34101436,-0.19809866,0.298931,0.33483271,-0.1796436,0.287623,0.32856863,-0.16615198,0.327985,0.33386408,-0.16509135,0.305281,0.35994034,-0.18673085,0.315851,0.38568634,-0.21140504,0.329033,0.3632355,-0.1725035,0.344171,0.37764175,-0.17677241,0.326585,0.36872213,-0.19534746,0.316326,0.36273842,-0.20465889,0.320823,0.39311221,-0.18072234,0.35817,0.40350075,-0.18477944,0.336885,0.38929011,-0.19517442,0.325995,0.39282801,-0.21196497,0.329341,0.43114088,-0.19676265,0.376311,0.43387201,-0.1865048,0.35823,0.43337225,-0.19673044,0.349923,0.43735203,-0.21134265,0.352178
0.38937358,-0.27040147,0.366616,0.38050679,-0.22288425,0.360277,0.35777669,-0.25165052,0.351385,0.35281425,-0.22044633,0.325854,0.34521032,-0.19270056,0.30482,0.33997661,-0.17586668,0.294556,0.33654143,-0.1676195,0.33763,0.34592172,-0.16719743,0.318462,0.37189813,-0.18533168,0.329653,0.3981851,-0.21296937,0.341687,0.37136646,-0.17456592,0.35388,0.39032007,-0.17986679,0.340513,0.38441993,-0.20076146,0.332716,0.37989879,-0.21064793,0.3387,0.39920349,-0.18175504,0.367646,0.41596964,-0.18667795,0.350155,0.40499745,-0.19961961,0.341206,0.41140939,-0.22027768,0.346063,0.43858727,-0.1994894,0.384939,0.44189867,-0.1855744,0.370064,0.44627132,-0.1988212,0.363229,0.44965565,-0.2147326,0.366659
0.38654845,-0.26737259,0.363905,0.3845811,-0.22052547,0.366195,0.35864931,-0.25091485,0.352283,0.357062,-0.21131065,0.331947,0.35056121,-0.18374609,0.31399,0.34692709,-0.16367012,0.30813,0.34618368,-0.1702562,0.35365,0.36207986,-0.16487318,0.341885,0.39231392,-0.18420936,0.354822,0.4167026,-0.2055468,0.364632,0.37946242,-0.17723387,0.368505,0.4058289,-0.1766398,0.363144,0.40887627,-0.2009889,0.360018,0.40940879,-0.21692084,0.369246,0.40763631,-0.18556436,0.38058,0.43019196,-0.18389018,0.370767,0.42720553,-0.20136635,0.365746,0.44083363,-0.22825925,0.374062,0.44259849,-0.20086253,0.394776,0.45364627,-0.19110215,0.386254,0.46381064,-0.19767318,0.382339,0.47718145,-0.21370429,0.388403
0.38880968,-0.26740272,0.365941,0.38692001,-0.21983705,0.371138,0.36036169,-0.24999316,0.35408,0.35949652,-0.20992399,0.33456,0.35378841,-0.17843429,0.318583,0.35013107,-0.15857606,0.313978,0.34916376,-0.17333137,0.360235,0.36540182,-0.16434312,0.350602,0.39537672,-0.18046199,0.362059,0.41962078,-0.19906981,0.370437,0.37890131,-0.18018964,0.37638,0.41028106,-0.17588722,0.374187,0.41831989,-0.2003648,0.372907,0.42104024,-0.22099561,0.381742,0.40698619,-0.18829884,0.389334,0.43375144,-0.18281462,0.382001,0.43420151,-0.20104472,0.37825,0.45037584,-0.22713215,0.385991,0.44199632,-0.2029372,0.404223,0.45642881,-0.19051714,0.398025,0.46903115,-0.19558834,0.395177,0.48288655,-0.21100999,0.400906
0.41264098,-0.27307178,0.388872,0.39985432,-0.22418961,0.38659,0.38197271,-0.25217292,0.375786,0.37035207,-0.22123498,0.370661,0.36840145,-0.19449255,0.35155,0.36623099,-0.17358954,0.343556,0.35556293,-0.17617898,0.369235,0.36707734,-0.16345823,0.35364,0.38887722,-0.18429431,0.366347,0.39378526,-0.19878391,0.377578,0.38879014,-0.17846018,0.384288,0.41098658,-0.16843798,0.374518,0.40998949,-0.19137888,0.368819,0.41111653,-0.21087194,0.376828,0.41620766,-0.184099,0.396812,0.43366019,-0.17609201,0.382943,0.43085196,-0.19251126,0.375846,0.44302144,-0.21760776,0.382909,0.45073819,-0.19624802,0.412114,0.46139984,-0.20104755,0.400147,0.46340306,-0.21297239,0.394648,0.46633857,-0.22416975,0.399725
0.43387996,-0.27702295,0.414404,0.41624431,-0.22913812,0.408088,0.40274734,-0.260269,0.400717,0.38632726,-0.22607346,0.390071,0.38298149,-0.19705947,0.373139,0.38027512,-0.17523497,0.365047,0.36854907,-0.18035075,0.387326,0.37730062,-0.17778845,0.368695,0.39651218,-0.20342091,0.381686,0.40226382,-0.22093111,0.395274,0.40029031,-0.18423026,0.401716,0.41506123,-0.16676733,0.388022,0.41345666,-0.18769303,0.380033,0.41309816,-0.20404586,0.387326,0.42777971,-0.19016286,0.41395,0.43893732,-0.18683677,0.39673,0.450755,-0.21509148,0.410548,0.45157933,-0.22977991,0.424246,0.46322655,-0.20288784,0.429403,0.46935607,-0.20319009,0.414501,0.47101269,-0.21367238,0.407654,0.47790184,-0.22846168,0.412179
0.43440019,-0.27623679,0.415394,0.41765988,-0.22993919,0.410808,0.40308642,-0.25927432,0.401636,0.38707046,-0.22491677,0.391309,0.3822632,-0.19304153,0.379302,0.3781263,-0.17158218,0.374165,0.37014178,-0.18173347,0.39111,0.37925846,-0.17475428,0.37365,0.39919027,-0.19945345,0.386195,0.40492773,-0.2204363,0.398687,0.40209397,-0.18615279,0.406182,0.41597582,-0.16460151,0.394223,0.41741115,-0.18487025,0.387247,0.41930174,-0.20527614,0.394611,0.42972835,-0.19246195,0.418868,0.44305813,-0.18729511,0.40301,0.45513715,-0.21541073,0.416366,0.45511552,-0.23078805,0.429264,0.46181241,-0.20563715,0.434648,0.47358992,-0.20428854,0.420991,0.47657587,-0.2146894,0.414717,0.48089082,-0.22748966,0.419277
0.43605757,-0.27583732,0.41838,0.42565199,-0.2328594,0.425259,0.40724517,-0.25869642,0.408355,0.39742189,-0.2240238,0.406915,0.3947973,-0.19380086,0.397318,0.39281159,-0.17353084,0.394826,0.38874697,-0.19064921,0.417697,0.40966924,-0.18434083,0.409935,0.43057033,-0.20906585,0.422924,0.43359388,-0.22854521,0.433448,0.41937228,-0.19637305,0.432199,0.44669426,-0.17532427,0.43136,0.45604666,-0.19802275,0.430871,0.45966628,-0.21920605,0.441203,0.44521489,-0.20336068,0.443695,0.46959845,-0.19592056,0.438093,0.48348321,-0.2240617,0.451931,0.48089217,-0.24108049,0.462192,0.4773068,-0.21634291,0.456629,0.49535773,-0.21309383,0.451689,0.50401175,-0.22427502,0.44942,0.51177931,-0.24008068,0.456395
0.41954741,-0.28072051,0.429131,0.42080718,-0.24321281,0.435849,0.39663527,-0.25807933,0.417283,0.41132042,-0.22780827,0.414524,0.41523352,-0.19858044,0.410672,0.41627134,-0.18114278,0.413368,0.39542626,-0.19353612,0.425975,0.42096197,-0.18199809,0.417559,0.43532744,-0.20346702,0.428245,0.43445021,-0.2266636,0.435835,0.42222081,-0.20648869,0.442628,0.46008985,-0.18911413,0.442121,0.46962438,-0.20908829,0.441826,0.46855816,-0.22657134,0.450461,0.44511022,-0.22018844,0.455903,0.4782213,-0.21709658,0.449949,0.49728769,-0.24305103,0.461374,0.49282009,-0.26185737,0.468343,0.47255799,-0.24125302,0.47099,0.49769121,-0.23802718,0.466067,0.50888018,-0.25818108,0.474796,0.5128813,-0.27409263,0.479914
0.44694335,-0.2892892,0.440314,0.43109927,-0.25898648,0.44556,0.41886896,-0.27208136,0.428098,0.42033173,-0.25072708,0.431739,0.41099339,-0.21765354,0.419258,0.40710337,-0.19748875,0.416087,0.39406206,-0.21508009,0.434262,0.41340055,-0.19146484,0.424582,0.43562419,-0.2100302,0.435508,0.43862838,-0.23162822,0.443693,0.42227452,-0.2227477,0.450853,0.4154974,-0.18238793,0.44883,0.43499394,-0.17871387,0.44765,0.45716824,-0.18982471,0.456115,0.44614541,-0.23131578,0.46417,0.47449442,-0.22234621,0.456858,0.49567856,-0.24721876,0.468533,0.49738491,-0.26648461,0.47615,0.47600817,-0.24610822,0.47949,0.49865163,-0.24140992,0.473379,0.5226097,-0.24515202,0.482273,0.54036287,-0.25802211,0.487873
0.46560778,-0.31234295,0.464567,0.45134093,-0.27779834,0.468416,0.43889167,-0.29559322,0.453657,0.43547804,-0.26541459,0.45484,0.41784086,-0.23371699,0.445271,0.40928167,-0.21634106,0.444724,0.40873981,-0.23575657,0.457769,0.43071725,-0.21995525,0.447413,0.4562743,-0.24177036,0.460589,0.46004281,-0.26146948,0.46994,0.4363382,-0.24357688,0.4723,0.4311232,-0.20189219,0.468428,0.44779682,-0.19116196,0.466169,0.47173323,-0.18759208,0.475933,0.46005163,-0.25210337,0.48401,0.46836188,-0.21702938,0.475646,0.500886,-0.23301577,0.489678,0.51489672,-0.25582981,0.49866,0.49052539,-0.26652764,0.497575,0.50805126,-0.25483222,0.490257,0.53172136,-0.25641014,0.500922,0.55071964,-0.2561133,0.507633
0.45859527,-0.31067357,0.462051,0.45771855,-0.28318532,0.478807,0.43981142,-0.29834309,0.459398,0.42412007,-0.27093549,0.466033,0.41926123,-0.24229339,0.463728,0.41578913,-0.22568128,0.466538,0.43398096,-0.24609426,0.486729,0.45218956,-0.21453582,0.497282,0.46969635,-0.20374948,0.502558,0.49638988,-0.21088921,0.517773,0.45851335,-0.25389104,0.49571,0.49066085,-0.22522954,0.506331,0.51240787,-0.24130845,0.512526,0.5247022,-0.26762085,0.52748,0.47833109,-0.26205807,0.502045,0.50424935,-0.23437358,0.511098,0.53895682,-0.25068255,0.527748,0.54656141,-0.27215852,0.530744,0.50144575,-0.27528879,0.507565,0.52941216,-0.26821835,0.511092,0.55478642,-0.2741453,0.523817,0.57130524,-0.26961012,0.527509
